id_base_carbone,line_type,step,ef_level_1,ef_level_2,ef_level_3,localization_1,localization_2,ef_unit,data_unit_1,data_unit_2,ef_value_total,ef_value_co2,ef_value_ch4,ef_value_ch4b,ef_value_n2o,ef_value_other_ges,ef_value_co2b,uncertainty,item_1_fixed_energy,item_2_electricity,item_3_network,item_4_mobile_fuel,item_5_transport,item_6_business_travel,item_7_commuting,item_8_client_visits,item_9_procurement,item_10_amortization,item_11_waste_city,item_12_waste_private,item_13_water,item_14_product_use,item_15_product_waste,item_16_fugitive
26655,Elément,Total,Liquides,Essence aviation (AvGas),,Outre-mer,Polynésie Française,kgCO2e/tep PCI,tep PCI,,"3,730.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26655,Poste,Combustion,Liquides,Essence aviation (AvGas),,Outre-mer,Polynésie Française,kgCO2e/tep PCI,tep PCI,,"3,056.00000",,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26655,Poste,Amont,Liquides,Essence aviation (AvGas),,Outre-mer,Polynésie Française,kgCO2e/tep PCI,tep PCI,,675.00000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26656,Elément,Total,Liquides,Essence aviation (AvGas),,Outre-mer,Polynésie Française,kgCO2e/litre,litre,,2.96000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26656,Poste,Combustion,Liquides,Essence aviation (AvGas),,Outre-mer,Polynésie Française,kgCO2e/litre,litre,,2.43000,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
26656,Poste,Amont,Liquides,Essence aviation (AvGas),,Outre-mer,Polynésie Française,kgCO2e/litre,litre,,0.53500,,,,,,,5,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14081,Elément,Total,Liquides,Fioul domestique,-,France continentale,,kgCO2e/GJ PCI,GJ PCI,,91.60000,89.60,1.56,0.00,0.40,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14081,Poste,Combustion,Liquides,Fioul domestique,-,France continentale,,kgCO2e/GJ PCI,GJ PCI,,75.50000,75.00,0.06,0.00,0.40,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14081,Poste,Amont,Liquides,Fioul domestique,-,France continentale,,kgCO2e/GJ PCI,GJ PCI,,16.10000,14.60,1.50,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14082,Elément,Total,Liquides,Fioul domestique,-,Europe,,kgCO2e/kg,kg,,3.86000,3.78,0.07,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14082,Poste,Combustion,Liquides,Fioul domestique,-,Europe,,kgCO2e/kg,kg,,3.17000,3.15,0.00,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14082,Poste,Amont,Liquides,Fioul domestique,-,Europe,,kgCO2e/kg,kg,,0.69200,0.63,0.06,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14083,Elément,Total,Liquides,Fioul domestique,-,France continentale,,kgCO2e/kg,kg,,3.85000,3.77,0.06,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14083,Poste,Combustion,Liquides,Fioul domestique,-,France continentale,,kgCO2e/kg,kg,,3.17000,3.15,0.00,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14083,Poste,Amont,Liquides,Fioul domestique,-,France continentale,,kgCO2e/kg,kg,,0.67600,0.62,0.06,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14084,Elément,Total,Liquides,Fioul domestique,-,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.32400,0.32,0.01,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14084,Poste,Combustion,Liquides,Fioul domestique,-,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.26600,0.26,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14084,Poste,Amont,Liquides,Fioul domestique,-,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.05800,0.05,0.01,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14085,Elément,Total,Liquides,Fioul domestique,-,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.32500,0.32,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14085,Poste,Combustion,Liquides,Fioul domestique,-,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.27200,0.27,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14085,Poste,Amont,Liquides,Fioul domestique,-,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.05270,0.05,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14086,Elément,Total,Liquides,Fioul domestique,-,Europe,,kgCO2e/litre,litre,,3.19000,3.12,0.06,0.00,0.01,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14086,Poste,Combustion,Liquides,Fioul domestique,-,Europe,,kgCO2e/litre,litre,,2.62000,2.60,0.00,0.00,0.01,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14086,Poste,Amont,Liquides,Fioul domestique,-,Europe,,kgCO2e/litre,litre,,0.57100,0.52,0.05,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14087,Elément,Total,Liquides,Fioul domestique,-,France continentale,,kgCO2e/litre,litre,,3.25000,3.18,0.05,0.00,0.01,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14087,Poste,Combustion,Liquides,Fioul domestique,-,France continentale,,kgCO2e/litre,litre,,2.68000,2.66,0.00,0.00,0.01,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14087,Poste,Amont,Liquides,Fioul domestique,-,France continentale,,kgCO2e/litre,litre,,0.57100,0.52,0.05,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14088,Elément,Total,Liquides,Fioul domestique,-,Europe,,kgCO2e/tep PCI,tep PCI,,"3,775.00000","3,692.00",66.60,0.00,16.70,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14088,Poste,Combustion,Liquides,Fioul domestique,-,Europe,,kgCO2e/tep PCI,tep PCI,,"3,099.00000","3,077.00",5.42,0.00,16.70,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14088,Poste,Amont,Liquides,Fioul domestique,-,Europe,,kgCO2e/tep PCI,tep PCI,,676.00000,615.00,61.20,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14089,Elément,Total,Liquides,Fioul domestique,-,France continentale,,kgCO2e/tep PCI,tep PCI,,"3,699.00000","3,632.00",49.50,0.00,16.70,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14089,Poste,Combustion,Liquides,Fioul domestique,-,France continentale,,kgCO2e/tep PCI,tep PCI,,"3,170.00000","3,150.00",3.00,0.00,16.70,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14089,Poste,Amont,Liquides,Fioul domestique,-,France continentale,,kgCO2e/tep PCI,tep PCI,,529.00000,482.00,46.50,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14090,Elément,Total,Liquides,Fioul domestique,-,Europe,,kgCO2e/GJ PCI,GJ PCI,,89.90000,87.90,1.59,0.00,0.40,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14090,Poste,Combustion,Liquides,Fioul domestique,-,Europe,,kgCO2e/GJ PCI,GJ PCI,,73.80000,73.30,0.13,0.00,0.40,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14090,Poste,Amont,Liquides,Fioul domestique,-,Europe,,kgCO2e/GJ PCI,GJ PCI,,16.10000,14.60,1.46,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26669,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/tonne,tonne,,"3,582.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26669,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/tonne,tonne,,"3,150.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26669,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/tonne,tonne,,432.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26670,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/kWh PCI,kWh PCI,,0.30800,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26670,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/kWh PCI,kWh PCI,,0.27100,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26670,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/kWh PCI,kWh PCI,,0.03700,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26671,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/tep PCI,tep PCI,,"3,582.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26671,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/tep PCI,tep PCI,,"3,150.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26671,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/tep PCI,tep PCI,,432.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26672,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/litre,litre,,3.04000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26672,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/litre,litre,,2.66000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26672,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,Réunion,kgCO2e/litre,litre,,0.38200,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26693,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,tonne,,"3,487.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26693,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,tonne,,"3,150.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26693,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,tonne,,337.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26694,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/kWh PCI,kWh PCI,,0.30000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26694,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/kWh PCI,kWh PCI,,0.27100,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26694,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/kWh PCI,kWh PCI,,0.02900,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26695,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tep PCI,tep PCI,,"3,487.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26695,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tep PCI,tep PCI,,"3,150.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26695,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tep PCI,tep PCI,,337.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26696,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,litre,,2.95000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26696,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,litre,,2.66000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26696,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,litre,,0.28500,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26717,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/tonne,tonne,,"3,623.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26717,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/tonne,tonne,,"3,150.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26717,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/tonne,tonne,,473.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26718,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/kWh PCI,kWh PCI,,0.31200,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26718,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/kWh PCI,kWh PCI,,0.27100,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26718,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/kWh PCI,kWh PCI,,0.04070,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26719,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/tep PCI,tep PCI,,"3,623.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26719,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/tep PCI,tep PCI,,"3,150.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26719,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/tep PCI,tep PCI,,473.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26720,Elément,Total,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/litre,litre,,3.04000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26720,Poste,Combustion,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/litre,litre,,2.66000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26720,Poste,Amont,Liquides,Fioul domestique,-,Outre-mer,Nouvelle Calédonie,kgCO2e/litre,litre,,0.38200,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25827,Elément,Total,Liquides,Fioul domestique,Combustion en chaudière,France continentale,,kgCO2e/kWh,kWh,,0.31400,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14091,Elément,Total,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.32500,0.32,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14091,Poste,Combustion,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.28000,0.28,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14091,Poste,Amont,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/kWh PCI,kWh PCI,,0.04530,0.04,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14092,Elément,Total,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/litre,litre,,3.25000,3.19,0.04,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14092,Poste,Combustion,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/litre,litre,,2.80000,2.78,0.00,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14092,Poste,Amont,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/litre,litre,,0.45300,0.41,0.04,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14093,Elément,Total,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/tep PCI,tep PCI,,"3,796.00000","3,729.00",48.00,0.00,19.50,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14093,Poste,Combustion,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/tep PCI,tep PCI,,"3,268.00000","3,247.00",1.58,0.00,19.50,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14093,Poste,Amont,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/tep PCI,tep PCI,,528.00000,482.00,46.40,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14094,Elément,Total,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/GJ PCI,GJ PCI,,90.40000,88.80,1.15,0.00,0.46,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14094,Poste,Combustion,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/GJ PCI,GJ PCI,,77.80000,77.30,0.04,0.00,0.46,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14094,Poste,Amont,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/GJ PCI,GJ PCI,,12.60000,11.50,1.11,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14095,Elément,Total,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/GJ PCI,GJ PCI,,91.20000,89.50,1.26,0.00,0.48,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14095,Poste,Combustion,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/GJ PCI,GJ PCI,,78.50000,78.00,0.06,0.00,0.48,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14095,Poste,Amont,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/GJ PCI,GJ PCI,,12.70000,11.50,1.20,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14097,Elément,Total,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/kg,kg,,3.61000,3.55,0.05,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14097,Poste,Combustion,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/kg,kg,,3.11000,3.09,0.00,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14097,Poste,Amont,Liquides,Fioul lourd commercial,,Europe,,kgCO2e/kg,kg,,0.50300,0.46,0.04,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14098,Elément,Total,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/kg,kg,,3.64000,3.58,0.05,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14098,Poste,Combustion,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/kg,kg,,3.14000,3.12,0.00,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14098,Poste,Amont,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/kg,kg,,0.50300,0.46,0.04,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14099,Elément,Total,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.32400,0.32,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14099,Poste,Combustion,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.28300,0.28,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14099,Poste,Amont,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.04130,0.04,0.00,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14100,Elément,Total,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/litre,litre,,3.28000,3.22,0.04,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14100,Poste,Combustion,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/litre,litre,,2.83000,2.81,0.00,0.00,0.02,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14100,Poste,Amont,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/litre,litre,,0.45300,0.41,0.04,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14101,Elément,Total,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/tep PCI,tep PCI,,"3,831.00000","3,762.00",49.00,0.00,19.50,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14101,Poste,Combustion,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/tep PCI,tep PCI,,"3,302.00000","3,280.00",2.52,0.00,19.50,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14101,Poste,Amont,Liquides,Fioul lourd commercial,,France continentale,,kgCO2e/tep PCI,tep PCI,,529.00000,482.00,46.50,0.00,0.00,0.00,0.00,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26633,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/tonne,tonne,,"3,712.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26633,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/tonne,tonne,,"3,120.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26633,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/tonne,tonne,,592.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26634,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/kWh PCI,kWh PCI,,0.33400,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26634,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/kWh PCI,kWh PCI,,0.28100,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26634,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/kWh PCI,kWh PCI,,0.05330,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26635,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/tep PCI,tep PCI,,"3,884.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26635,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/tep PCI,tep PCI,,"3,265.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26635,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/tep PCI,tep PCI,,619.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26636,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/litre,litre,,3.34000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26636,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/litre,litre,,2.81000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26636,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Polynésie Française,kgCO2e/litre,litre,,0.53300,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26661,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/tonne,tonne,,"3,678.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26661,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/tonne,tonne,,"3,120.00000",,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26661,Poste,Amont,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/tonne,tonne,,558.00000,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26662,Elément,Total,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/kWh PCI,kWh PCI,,0.33400,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26662,Poste,Combustion,Liquides,Fioul lourd commercial,,Outre-mer,Réunion,kgCO2e/kWh PCI,kWh PCI,,0.28200,,,,,,,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
